elo region winPercent totalGames winStreak
755 "Europe" 35.71 28 -1
755 "Europe" 20 10 -1
755 "South America" 25 12 -1
755 "Europe" 42.42 33 -1
755 "South America" 34.69 49 -1
754 "North America" 26.67 15 -4
754 "Asia" 36 25 2
754 "North America" 23.08 13 -1
754 "Europe" 31.58 19 -3
754 "Oceania" 20 10 -2
754 "Asia" 44.44 108 1
754 "Europe" 37.21 43 -2
754 "Asia" 38.89 36 -4
754 "Europe" 31.82 22 1
754 "Europe" 32 25 1
754 "Europe" 34.78 23 1
754 "Europe" 43.48 46 2
754 "Europe" 30 20 -3
754 "North America" 33.33 21 -1
754 "Europe" 33.33 15 4
754 "Asia" 42.65 68 -4
754 "South America" 20 10 -3
754 "Europe" 33.33 18 2
754 "Europe" 35 40 -2
754 "North America" 20 10 -1
754 "North America" 47.78 90 1
754 "Europe" 20 10 1
754 "North America" 38.64 44 -2
754 "Europe" 34.62 26 -1
754 "Asia" 20 10 -2
754 "Europe" 28.57 14 1
754 "Asia" 23.08 13 -3
754 "Europe" 30 20 1
754 "North America" 29.17 24 -3
754 "North America" 20 10 -3
753 "North America" 40.74 27 3
753 "North America" 20 10 -2
753 "Europe" 38.1 21 2
753 "Europe" 29.41 17 -2
753 "South America" 42.31 26 -1
753 "North America" 41.07 56 -2
753 "Europe" 25 24 -12
753 "Asia" 38.89 54 -1
753 "North America" 39.47 38 1
753 "Europe" 48.12 133 1
753 "Europe" 25 12 -1
753 "Europe" 30.77 26 -2
753 "Europe" 18.18 11 -2
753 "Asia" 37.04 27 1
753 "Europe" 33.33 18 -3
753 "Europe" 43.75 48 -1
753 "North America" 26.32 19 -4
753 "Europe" 39.39 33 2
753 "Asia" 41.3 46 -3
753 "Europe" 45.71 70 -1
753 "Europe" 20 10 1
753 "Europe" 28.57 14 -1
753 "North America" 33.33 21 -5
753 "Europe" 42.62 61 -1
753 "Asia" 35 20 -2
753 "Europe" 38.89 54 -1
753 "Asia" 27.78 18 -1
753 "South America" 40.32 62 -2
753 "Asia" 16.67 12 -8
753 "Europe" 28.57 21 -2
753 "Asia" 20 10 -1
753 "South America" 29.63 27 -3
753 "Asia" 39.29 56 4
753 "Europe" 42.31 26 -1
753 "South America" 20 10 -1
753 "Europe" 29.63 27 -2
752 "Europe" 29.41 17 -3
752 "Oceania" 25 12 -1
752 "North America" 46.9 145 -1
752 "Europe" 26.67 15 1
752 "Europe" 47.14 70 -1
752 "Asia" 35.71 28 -1
752 "Oceania" 31.25 16 -2
752 "Europe" 26.67 15 -3
752 "Europe" 25 12 -3
752 "North America" 37.5 40 1
752 "Europe" 18.18 11 -1
752 "Asia" 25 12 -1
752 "Europe" 21.43 14 -4
752 "North America" 36.73 49 -2
752 "Asia" 22.89 83 -1
752 "Europe" 30 20 -2
752 "Europe" 30.77 26 1
752 "South America" 25 16 -3
752 "South America" 43.68 87 1
752 "Europe" 44.12 68 -6
752 "Asia" 20 10 -2
752 "Europe" 30 20 -1
752 "Oceania" 27.78 18 -2
752 "South America" 18.18 11 -4
752 "Europe" 40 50 1
752 "North America" 34.78 23 2
752 "Europe" 20 10 -2
752 "Europe" 34.48 29 -2
752 "Europe" 20 10 -1
752 "Europe" 31.58 19 -4
752 "North America" 39.29 28 -1
752 "Europe" 31.58 19 1
752 "South America" 21.43 14 -1
752 "South America" 40 55 -1
752 "Asia" 37.5 32 -2
752 "Europe" 25 12 -1
752 "Oceania" 31.58 19 1
752 "Europe" 28.57 14 -2
752 "Europe" 20 10 -1
752 "Africa" 23.53 17 -4
752 "Asia" 20 10 -1
752 "North America" 25 16 -4
752 "Europe" 29.17 24 -1
752 "Europe" 46.08 102 1
751 "Asia" 25 12 1
751 "North America" 28.57 14 1
751 "North America" 44.59 74 -1
751 "South America" 25 12 1
751 "Europe" 27.78 18 1
751 "Europe" 29.17 24 -3
751 "Europe" 31.25 16 2
751 "Europe" 44.78 67 1
751 "Europe" 20 10 -3
751 "Europe" 42.86 49 -3
751 "Oceania" 25.93 27 -10
751 "Asia" 23.08 13 -3
751 "Asia" 44.64 56 -2
751 "South America" 40 45 -2
751 "Europe" 28.57 14 1
751 "Asia" 31.82 22 -1
751 "North America" 31.03 29 -6
751 "North America" 20 10 -1
751 "Europe" 41.3 46 -3
751 "Asia" 42.31 78 -3
751 "Asia" 42.86 28 -2
751 "Europe" 34.78 46 2
751 "Europe" 16.67 12 -1
751 "Europe" 36.36 22 3
751 "Europe" 40.62 32 5
751 "Europe" 42 50 -1
751 "Europe" 33.33 15 1
751 "North America" 20 10 -3
751 "Europe" 40.48 42 -1
751 "Europe" 35 20 2
751 "North America" 43.96 91 -2
751 "Europe" 33.33 24 -1
751 "North America" 40.82 49 2
751 "Europe" 23.08 13 1
751 "Europe" 32.14 28 2
750 "North America" 45.19 104 -1
750 "Europe" 38.6 57 3
750 "North America" 33.33 21 2
750 "North America" 32.35 34 -3
750 "North America" 20 10 -2
750 "North America" 41.86 43 -3
750 "Asia" 41.46 41 2
750 "Asia" 42.11 38 6
750 "Oceania" 26.32 19 -4
750 "Oceania" 34.78 23 1
750 "Europe" 41.18 34 5
750 "North America" 41.33 75 -3
750 "North America" 40 40 1
750 "North America" 41.9 105 -1
750 "Asia" 21.43 14 -3
750 "North America" 25 16 -1
750 "Europe" 37.5 32 1
750 "Europe" 44.62 65 -1
750 "Asia" 30.43 23 -2
750 "Europe" 30.77 26 -4
750 "Europe" 26.67 15 -3
750 "Asia" 39.53 43 -2
750 "Asia" 33.33 30 2
750 "Europe" 23.08 13 -3
750 "Europe" 26.67 15 -2
750 "Europe" 20 10 1
750 "North America" 23.08 13 -6
750 "Europe" 29.41 17 -3
750 "Europe" 45.45 66 -2
750 "Europe" 23.08 13 1
750 "Asia" 23.81 21 -4
750 "Europe" 26.32 19 -6
750 "North America" 42.59 54 -2
750 "Asia" 18.18 11 -3
750 "North America" 30 20 -1
750 "North America" 25 12 -1
750 "Europe" 18.18 11 -8
750 "Oceania" 27.78 18 -5
750 "North America" 32 25 3
750 "North America" 42.11 57 1
749 "South America" 39.13 23 4
749 "Europe" 31.25 16 -1
749 "North America" 47.54 61 -1
749 "North America" 18.18 11 -6
749 "Europe" 26.67 15 2
749 "North America" 27.78 18 -7
749 "South America" 20 10 -1
749 "Europe" 40.82 49 5
749 "North America" 47.62 84 5
749 "Europe" 44.79 96 -1
749 "Europe" 36.36 66 -1
749 "North America" 43.06 72 1
749 "Asia" 44.44 54 2
749 "North America" 32.35 34 -1
749 "Oceania" 37.93 29 2
749 "Asia" 44.72 322 -3
749 "Europe" 20 10 1
749 "Oceania" 26.67 15 -2
749 "North America" 47.69 65 -2
749 "Asia" 29.41 17 -3
749 "North America" 42.22 45 1
749 "South America" 23.08 13 -5
749 "North America" 20 10 -2
749 "Europe" 43.24 37 1
749 "North America" 25 12 -1
749 "North America" 16.67 12 -2
749 "Europe" 25 12 -1
749 "Europe" 20 10 -1
749 "Europe" 25 24 -5
749 "Europe" 39.47 38 -1
749 "North America" 34.38 32 -1
749 "South America" 34.62 26 -1
749 "North America" 43.42 76 -2
749 "Europe" 32 25 1
749 "Europe" 40 65 2
749 "Europe" 39.13 23 2
749 "Europe" 30 20 -4
749 "North America" 23.08 13 -3
749 "Europe" 36.67 30 1
749 "North America" 33.33 24 3
749 "Europe" 27.78 18 -3
749 "Europe" 38.89 54 -1
748 "Europe" 30.43 23 -3
748 "Europe" 33.33 24 1
748 "Asia" 25 16 -4
748 "Europe" 26.32 19 -6
748 "Asia" 37.25 51 2
748 "South America" 42.68 82 -2
748 "North America" 44.59 74 -1
748 "Asia" 18.18 11 -6
748 "Europe" 41.03 39 -2
748 "Asia" 40.43 47 1
748 "Europe" 23.08 13 -3
748 "Europe" 23.08 13 -5
748 "North America" 28.12 32 -3
748 "North America" 18.18 11 -7
748 "North America" 29.41 17 -2
748 "Europe" 40.38 52 -2
748 "North America" 26.67 15 -1
748 "North America" 39.02 41 2
748 "South America" 38.46 39 2
748 "Asia" 36.67 30 -1
748 "Europe" 38.71 31 2
748 "Asia" 33.33 24 1
748 "Asia" 27.27 22 1
748 "Europe" 20 10 -3
748 "Europe" 31.58 19 1
748 "North America" 41.3 46 -4
748 "Europe" 29.03 31 -1
748 "Europe" 35 40 -3
747 "North America" 33.33 24 -2
747 "Europe" 40 55 1
747 "Europe" 29.41 17 -2
747 "Europe" 40 80 1
747 "North America" 44.44 81 3
747 "North America" 36 25 2
747 "Europe" 33.33 18 2
747 "North America" 29.41 17 -3
747 "North America" 20 10 -1
747 "Europe" 33.33 21 4
747 "North America" 37.5 24 3
747 "North America" 16.67 12 -2
747 "North America" 36.84 38 2
747 "Oceania" 33.33 21 -3
747 "Europe" 20 10 -1
747 "North America" 20 15 -5
747 "North America" 20 10 -3
747 "Europe" 45.95 74 1
747 "North America" 23.08 13 -5
747 "North America" 40.82 49 1
747 "Europe" 23.08 13 -5
747 "Europe" 28.57 14 -2
747 "Europe" 16.67 12 -9
747 "Oceania" 20 10 1
747 "Europe" 20 10 -2
747 "Asia" 43.94 66 1
747 "North America" 41.67 48 -2
747 "Oceania" 35.42 48 1
746 "North America" 44.44 81 1
746 "Europe" 31.25 16 3
746 "Europe" 36.36 33 1
746 "Asia" 16.67 12 -3
746 "Europe" 26.67 15 -3
746 "Europe" 30.77 26 -5
746 "Oceania" 26.92 26 -2
746 "Asia" 39.02 41 -1
746 "Europe" 21.43 14 -7
746 "North America" 29.41 17 -1
746 "Europe" 18.18 11 -2
746 "Asia" 18.18 11 -7
746 "North America" 20 10 2
746 "North America" 45.95 148 1
746 "Europe" 31.58 19 1
746 "North America" 33.33 21 1
746 "Europe" 32 25 -3
746 "Europe" 45.68 81 -1
746 "North America" 23.08 13 -4
746 "Europe" 20 10 -1
746 "South America" 42.37 59 -1
746 "Oceania" 20 10 -1
746 "Asia" 34.62 26 -1
746 "Europe" 29.41 17 2
746 "Oceania" 22.22 18 -4
746 "Europe" 33.33 24 -1
746 "North America" 43.1 58 -1
746 "Europe" 40.74 54 -1
746 "Europe" 39.29 56 -1
746 "Europe" 33.33 27 2
746 "Oceania" 38.71 31 2
746 "Asia" 23.53 17 -2
746 "Europe" 23.81 21 1
746 "Europe" 20 10 -1
746 "Europe" 45.24 42 2
745 "Europe" 41.82 55 -2
745 "Europe" 42.19 64 -3
745 "North America" 40 45 -1
745 "Europe" 25 20 -8
745 "Europe" 34.48 29 2
745 "North America" 29.41 17 -3
745 "Europe" 36.36 33 -1
745 "Europe" 39.53 43 1
745 "North America" 36.73 49 -1
745 "Asia" 26.32 19 -1
745 "North America" 33.33 24 -1
745 "South America" 43.48 46 -3
745 "South America" 34.78 23 -1
745 "Asia" 39.19 74 2
745 "Europe" 44.44 90 -2
745 "Europe" 31.25 16 2
745 "Asia" 38.46 39 -3
745 "North America" 31.25 16 3
745 "Oceania" 18.18 11 -4
745 "North America" 32 25 2
745 "Asia" 20 10 1
745 "Europe" 26.67 15 1
745 "Europe" 20 10 1
745 "South America" 23.08 13 -4
745 "North America" 29.41 17 -1
745 "Europe" 25 16 2
745 "Asia" 25 16 -4
745 "Europe" 26.67 15 -2
745 "North America" 33.33 18 3
745 "Europe" 26.67 15 -2
745 "Europe" 43.75 144 -2
744 "Europe" 32.35 34 -1
744 "Europe" 20 10 1
744 "Europe" 37.84 37 -2
744 "Asia" 41.67 48 1
744 "Europe" 44.9 49 1
744 "Europe" 29.17 24 -3
744 "North America" 18.18 11 -1
744 "South America" 45.05 91 1
744 "Asia" 31.91 47 5
744 "North America" 34.78 23 -3
744 "Oceania" 42.42 66 1
744 "North America" 40.48 42 -1
744 "North America" 28.57 14 1
744 "South America" 28.57 21 -2
744 "Asia" 36.36 33 -2
744 "North America" 36 25 -1
744 "North America" 23.08 13 1
744 "Asia" 20 10 -1
744 "Europe" 20 10 -1
744 "North America" 44.95 109 2
744 "Europe" 20 10 -2
744 "North America" 45.1 51 1
744 "Europe" 26.67 15 -3
744 "Asia" 23.53 17 -1
744 "Asia" 48.39 62 2
744 "Europe" 31.58 19 -1
744 "Asia" 37.5 32 2
744 "Europe" 34.78 23 1
744 "Europe" 30 20 -3
744 "North America" 20 10 -4
744 "North America" 26.67 15 -2
744 "North America" 29.17 24 1
744 "North America" 45.33 75 -4
744 "Europe" 42.59 54 -1
744 "North America" 18.18 11 -7
744 "North America" 20 10 -1
744 "Europe" 36.84 38 1
744 "Europe" 45.67 127 1
744 "Asia" 26.67 15 -3
743 "Europe" 23.08 13 -3
743 "Europe" 31.58 19 1
743 "North America" 44.29 70 -1
743 "Europe" 34.29 35 1
743 "Europe" 39.13 23 3
743 "North America" 16.67 12 1
743 "Asia" 44.8 125 1
743 "Asia" 40 65 1
743 "North America" 43.4 53 1
743 "Europe" 28.12 32 -7
743 "Europe" 20 10 -2
743 "Europe" 20 10 -2
743 "Europe" 23.08 13 -1
743 "Asia" 36.11 36 -1
743 "Europe" 41.94 31 1
743 "North America" 44.04 109 1
743 "North America" 25 12 1
743 "Europe" 45.59 68 -1
743 "North America" 20 10 1
743 "Europe" 29.41 17 -1
743 "Europe" 18.18 11 -6
743 "Asia" 26.67 15 -1
743 "Europe" 31.25 16 -1
743 "Europe" 27.78 18 -3
743 "North America" 27.27 22 1
743 "Europe" 25 12 -1
743 "North America" 18.18 11 -7
743 "Europe" 23.08 13 -5
743 "Europe" 46.27 67 -2
743 "Asia" 39.39 33 -2
743 "Asia" 33.33 30 -2
743 "Asia" 35.48 31 -1
743 "South America" 41.67 36 2
743 "Asia" 30 20 -4
743 "North America" 42.55 47 -1
743 "Europe" 26.67 15 -2
743 "Europe" 23.08 13 1
743 "Europe" 26.67 15 -2
742 "Asia" 45.83 48 1
742 "Asia" 22.22 18 -3
742 "North America" 26.67 15 -2
742 "Europe" 35.71 28 -3
742 "Asia" 20 10 -1
742 "Europe" 32 25 1
742 "Europe" 26.67 15 -2
742 "Europe" 33.33 24 -1
742 "Asia" 40 40 1
742 "Europe" 26.32 19 1
742 "Europe" 18.18 11 -5
742 "Europe" 30.56 36 2
742 "Asia" 36.11 36 1
742 "North America" 41.18 68 -2
742 "Europe" 26.32 19 -8
742 "Europe" 36.59 41 -2
742 "Asia" 23.08 13 -4
742 "North America" 39.29 28 -2
742 "Europe" 32 25 1
742 "North America" 42.11 57 -1
742 "Europe" 29.41 17 -3
742 "Europe" 27.78 18 -2
742 "Europe" 39.39 33 5
742 "Asia" 29.03 31 -1
742 "Asia" 16.67 12 -7
742 "Europe" 41.94 31 1
742 "Asia" 25 12 -3
742 "Europe" 39.02 41 2
742 "Asia" 37.93 58 3
742 "Europe" 37.84 37 -1
742 "North America" 45.9 61 -1
742 "Asia" 32.14 28 -3
742 "South America" 36.36 44 -3
742 "North America" 29.17 24 -4
741 "Asia" 41.18 34 -5
741 "Europe" 30 20 1
741 "Oceania" 32 25 -1
741 "North America" 39.22 51 -1
741 "Asia" 31.25 16 1
741 "North America" 45.93 135 1
741 "Europe" 28.57 14 1
741 "Europe" 42.86 70 -3
741 "Asia" 26.67 15 1
741 "North America" 36.84 38 1
741 "Europe" 20 10 1
741 "North America" 44.26 61 -1
741 "North America" 23.53 17 -6
741 "Europe" 33.33 21 -3
741 "Oceania" 18.18 11 -6
741 "Asia" 20 15 1
741 "Europe" 42.59 54 -4
741 "North America" 18.18 11 -7
741 "Europe" 33.33 24 1
741 "North America" 28.57 14 2
741 "North America" 34.62 26 -2
741 "North America" 29.41 17 -1
740 "North America" 41.67 48 2
740 "Asia" 46.67 30 9
740 "North America" 31.58 19 -2
740 "Europe" 40 45 -2
740 "Europe" 40.74 81 1
740 "Europe" 34.62 26 1
740 "North America" 47 100 1
740 "North America" 47.45 137 -1
740 "South America" 34.15 41 -1
740 "Europe" 38.46 39 -2
740 "South America" 32.35 34 -1
740 "Asia" 20 15 -8
740 "Asia" 36.36 22 4
740 "North America" 31.58 19 -5
740 "North America" 31.58 19 1
740 "North America" 34.48 29 -4
740 "Europe" 31.58 19 -1
740 "Europe" 33.33 33 1
740 "Europe" 18.18 11 1
740 "Europe" 20 10 -1
740 "Asia" 27.78 18 -3
740 "South America" 41.67 60 -1
740 "Europe" 30.43 23 1
740 "Europe" 18.18 11 -5
740 "Oceania" 42.47 73 1
740 "Europe" 30 20 -6
740 "South America" 23.08 13 -1
740 "Europe" 23.08 13 1
740 "North America" 39.29 28 -1
740 "Asia" 40.82 49 -3
740 "North America" 43.24 74 4
740 "Europe" 31.58 19 3
740 "Europe" 18.18 11 1
740 "Europe" 23.53 17 -5
740 "Asia" 27.78 18 1
740 "Oceania" 25 12 2
740 "Europe" 23.08 13 1
739 "Europe" 18.18 11 -1
739 "Europe" 28.57 21 -1
739 "Europe" 43.9 82 -2
739 "Europe" 40 35 1
739 "Europe" 34.38 32 5
739 "Asia" 42.25 71 -1
739 "Oceania" 25 20 -3
739 "Europe" 26.09 23 -9
739 "North America" 27.78 18 -3
739 "North America" 27.78 18 -3
739 "North America" 32 25 -3
739 "Asia" 20.22 89 -1
739 "Europe" 20 10 1
739 "Asia" 25 12 -1
739 "Asia" 34.38 32 -2
739 "Asia" 18.18 11 -6
739 "Europe" 46.39 166 -1
739 "Oceania" 25 12 1
739 "North America" 32 25 1
739 "Asia" 26.09 23 1
739 "Europe" 31.82 22 -2
739 "Asia" 35.71 28 1
739 "North America" 16.67 12 -6
739 "North America" 21.43 14 -7
739 "Europe" 33.33 18 1
739 "Asia" 39.13 46 -3
739 "Europe" 34.78 23 1
739 "North America" 38.89 36 -4
739 "Asia" 39.62 53 -4
739 "Europe" 42.86 56 -1
739 "Europe" 25 12 2
739 "Europe" 23.08 13 -2
739 "Oceania" 18.18 11 -7
739 "Europe" 25 12 1
738 "Europe" 36.73 49 -3
738 "Europe" 46.05 76 1
738 "Asia" 44.12 68 1
738 "North America" 37.14 35 4
738 "Asia" 18.18 11 -8
738 "Europe" 41.38 58 1
738 "South America" 23.08 13 1
738 "Europe" 37.7 61 -2
738 "Europe" 42 50 1
738 "North America" 25 16 -3
738 "Europe" 18.18 11 -6
738 "Europe" 28.57 21 -5
738 "Europe" 32 25 -2
738 "Europe" 35.71 28 -1
738 "South America" 41.67 36 2
738 "Asia" 33.33 30 1
738 "Asia" 40.74 54 -4
738 "Europe" 34.15 41 -6
738 "Europe" 18.18 11 -5
738 "Asia" 30.77 26 -2
738 "Europe" 18.18 11 -1
738 "Europe" 18.18 11 -4
738 "Europe" 15.38 13 -6
738 "North America" 36.11 36 -4
737 "North America" 18.18 11 -5
737 "Asia" 42.42 33 -1
737 "Europe" 38.46 39 -4
737 "Asia" 26.67 15 1
737 "Asia" 42.59 54 -1
737 "South America" 27.78 18 -4
737 "Europe" 36.11 36 1
737 "Asia" 37.5 40 -3
737 "North America" 47.17 159 -1
737 "North America" 40 35 -1
737 "South America" 28.57 21 -6
737 "Asia" 26.67 15 1
737 "Asia" 26.67 15 -2
737 "North America" 23.08 13 -5
737 "Asia" 42.11 38 2
737 "Oceania" 26.32 19 1
737 "Europe" 28.57 21 -2
737 "Europe" 31.58 19 2
737 "North America" 37.14 35 -2
737 "Europe" 23.08 13 1
737 "Asia" 38.89 36 -1
737 "Europe" 31.82 22 -3
737 "Asia" 28.57 21 -5
737 "North America" 25 12 -2
737 "Europe" 45 100 1
737 "Europe" 23.08 13 -3
737 "Europe" 31.58 19 -2
737 "Africa" 34.69 49 1
737 "Asia" 21.43 14 -2
737 "Europe" 37.74 53 1
737 "North America" 27.59 29 -8
737 "Europe" 26.67 15 -3
737 "North America" 25 16 -4
737 "Europe" 41.82 55 1
737 "Asia" 25 16 -3
736 "Asia" 31.25 16 1
736 "Asia" 20 10 1
736 "North America" 29.17 24 -3
736 "Europe" 45.71 70 -2
736 "Africa" 44.44 45 1
736 "Europe" 27.27 22 1
736 "North America" 38.78 49 -2
736 "Asia" 23.08 13 1
736 "North America" 43.24 74 1
736 "North America" 32.14 28 -1
736 "North America" 26.67 15 1
736 "North America" 38.75 80 -1
736 "Europe" 38.24 68 -1
736 "Europe" 34.38 32 -3
736 "North America" 30.43 23 -3
736 "Europe" 23.08 13 1
736 "Europe" 45.71 70 -2
736 "Europe" 41.18 34 -2
736 "Europe" 18.18 11 -6
736 "Asia" 30 20 -3
736 "Asia" 21.43 14 -3
736 "Europe" 16.67 12 -8
736 "Asia" 23.53 17 -3
736 "South America" 40 95 1
736 "Europe" 25 12 1
736 "South America" 30 20 -3
736 "Europe" 25 16 -4
736 "North America" 26.67 15 1
735 "North America" 39.47 76 -1
735 "Europe" 37.21 43 -1
735 "North America" 43.14 51 1
735 "North America" 30.43 23 -4
735 "Europe" 21.43 14 -5
735 "North America" 23.08 13 -4
735 "Europe" 34.62 26 -1
735 "Europe" 27.78 18 -3
735 "Asia" 36.84 38 5
735 "North America" 35 40 -3
735 "North America" 20 10 -1
735 "North America" 34.09 44 -2
735 "North America" 41.3 46 -1
735 "Europe" 23.08 13 -2
735 "Europe" 18.18 11 -6
735 "Europe" 26.67 15 1
735 "North America" 21.43 14 -8
735 "Europe" 38.18 55 2
735 "Europe" 26.67 15 1
735 "Europe" 40.28 72 -1
735 "Europe" 33.33 33 -1
735 "Europe" 37.14 35 -2
735 "Europe" 23.08 13 -2
735 "Europe" 37.93 29 -3
735 "Europe" 18.18 11 -4
734 "North America" 32 25 -4
734 "North America" 31.58 19 3
734 "Europe" 32 25 -2
734 "Europe" 26.32 19 -2
734 "Asia" 20 20 1
734 "Asia" 45.83 96 -4
734 "North America" 31.25 16 3
734 "South America" 34.48 29 -2
734 "Europe" 31.25 16 1
734 "North America" 18.18 11 -6
734 "North America" 25 16 -4
734 "North America" 26.67 15 -3
734 "South America" 18.18 11 -6
734 "North America" 26.67 15 -2
734 "North America" 28.57 35 1
734 "Europe" 44.44 45 2
734 "Europe" 41.03 39 -1
734 "North America" 34.62 26 1
734 "Europe" 28.57 21 -4
734 "North America" 26.32 19 -4
734 "Asia" 20 15 -2
734 "North America" 18.18 11 -3
734 "Europe" 36.59 41 -2
734 "Europe" 27.27 22 -4
733 "North America" 34.62 26 1
733 "Asia" 46.91 243 2
733 "North America" 23.53 17 -4
733 "Europe" 26.67 15 1
733 "South America" 44.85 136 -2
733 "Europe" 33.33 36 -2
733 "Europe" 33.33 18 1
733 "Europe" 23.08 13 -2
733 "North America" 25 20 -8
733 "North America" 34.62 26 -3
733 "Europe" 25 20 -5
733 "Europe" 26.32 19 1
733 "Oceania" 32.5 40 -3
733 "Europe" 18.18 11 -2
733 "Europe" 30.43 23 -2
733 "Europe" 35.71 28 -2
733 "Asia" 18.18 11 -1
733 "Europe" 18.18 11 -5
733 "North America" 38.46 26 1
733 "Europe" 37.5 24 1
733 "Europe" 39.47 38 1
733 "Europe" 41.94 62 1
733 "North America" 20 10 1
733 "Europe" 40.62 32 -2
733 "North America" 29.41 17 -1
733 "North America" 18.18 11 -5
733 "Europe" 39.47 38 -3
732 "Asia" 41.67 72 2
732 "Asia" 16.67 12 -4
732 "Asia" 18.18 11 -1
732 "Asia" 18.18 11 -3
732 "North America" 18.18 11 -5
732 "North America" 25 12 2
732 "Europe" 27.78 18 1
732 "Oceania" 25 12 2
732 "Europe" 30 30 1
732 "Europe" 16.67 12 -3
732 "Africa" 30 20 2
732 "Europe" 37.5 32 1
732 "North America" 44.87 78 1
732 "Asia" 26.32 19 -2
732 "Europe" 26.67 30 -1
732 "Europe" 27.78 18 -1
732 "Europe" 33.33 30 -3
732 "North America" 23.08 13 1
732 "North America" 29.41 17 -3
732 "Europe" 33.33 24 -1
732 "Asia" 33.33 24 -1
732 "North America" 34.62 26 1
731 "Asia" 31.58 19 1
731 "Europe" 35 40 -3
731 "Africa" 16.67 12 -1
731 "Europe" 33.33 33 1
731 "Asia" 48.39 124 2
731 "North America" 43.81 105 1
731 "North America" 42.55 47 -3
731 "Europe" 45.21 73 -3
731 "Europe" 21.43 14 -4
731 "Europe" 41.67 36 2
731 "Europe" 14.29 14 -3
731 "Europe" 18.18 11 -4
731 "Oceania" 18.18 11 1
731 "North America" 34.78 23 -1
731 "Europe" 36.67 30 3
731 "Europe" 23.08 13 -4
731 "Europe" 37.14 35 3
731 "Europe" 27.78 18 -2
731 "South America" 18.18 11 1
731 "Europe" 28.57 14 1
731 "Asia" 30 20 3
731 "Europe" 32 25 -2
731 "South America" 28.57 14 1
731 "Europe" 37.93 29 3
730 "North America" 30 20 -1
730 "Europe" 29.41 17 -1
730 "Europe" 35.14 37 1
730 "North America" 43.59 78 -4
730 "Europe" 23.53 17 -4
730 "Europe" 23.08 13 -4
730 "Europe" 28.57 14 3
730 "Europe" 36 25 -1
730 "North America" 20 10 -1
730 "Europe" 30.43 23 2
730 "Oceania" 45.28 265 1
730 "South America" 40.74 27 1
730 "Europe" 18.18 11 1
730 "Europe" 18.18 11 -4
730 "South America" 45.54 112 2
730 "Europe" 42.11 57 2
730 "Europe" 30.3 33 -2
730 "Europe" 36.36 22 1
730 "Middle East" 37.93 29 -2
730 "Asia" 31.71 41 1
730 "South America" 20 15 -2
730 "North America" 23.53 17 -1
730 "Europe" 44.66 103 -3
730 "North America" 35.71 28 3
730 "Europe" 47.1 138 1
730 "North America" 18.18 11 -3
730 "Europe" 37.5 32 -1
730 "Asia" 25 16 -4
730 "South America" 25 24 1
730 "Asia" 9.09 11 -6
730 "Europe" 42.42 66 2
730 "Europe" 30.43 23 1
730 "North America" 45 80 2
730 "Europe" 25 16 -2
730 "North America" 18.75 16 -4
730 "Europe" 18.18 11 -3
729 "North America" 36.36 55 -1
729 "North America" 41.03 39 1
729 "South America" 14.29 14 -3
729 "Asia" 45.28 53 -1
729 "North America" 26.67 15 -1
729 "South America" 28.57 21 -4
729 "Asia" 40.43 47 1
729 "Europe" 40 45 2
729 "Europe" 28.57 21 -4
729 "North America" 42.67 75 -5
729 "Europe" 23.08 13 -5
729 "North America" 29.41 17 1
729 "Europe" 38.24 34 1
729 "Europe" 27.27 22 1
729 "North America" 33.33 18 1
729 "Asia" 37.14 35 3
729 "Europe" 18.18 11 -4
729 "Europe" 39.53 43 1
729 "Europe" 32.14 28 -5
729 "North America" 33.33 18 -2
729 "Europe" 26.67 15 -4
729 "Europe" 21.43 14 -4
729 "North America" 27.78 18 -1
729 "Asia" 22.22 18 -6
729 "North America" 34.38 32 1
729 "Europe" 38.89 36 1
729 "South America" 23.08 13 -1
729 "North America" 39.29 28 3
729 "Asia" 42.71 96 4
729 "Asia" 47.3 74 1
729 "Europe" 31.25 32 -1
728 "Asia" 19.05 42 -2
728 "North America" 29.41 17 -1
728 "Europe" 34.29 35 2
728 "Asia" 42.11 57 -3
728 "Europe" 27.78 18 -1
728 "Europe" 18.18 11 -4
728 "Asia" 18.18 11 -5
728 "Asia" 27.78 18 -2
728 "North America" 36.67 30 1
728 "Europe" 30 20 2
728 "North America" 35.48 31 1
728 "Asia" 35.71 28 1
728 "Europe" 28.57 21 -1
728 "South America" 23.53 17 -2
728 "North America" 31.82 22 2
728 "South America" 29.41 17 -1
728 "Asia" 18.18 11 -4
728 "Europe" 32.14 28 -4
728 "North America" 37.93 29 3
728 "North America" 40 50 3
